Data_Realizzazione;Stato;ID;ID_Gestore
2013-11-12;DA REALIZZARE;2106109654;6
2013-11-12;REALIZZATO;2109599881;7
2013-11-12;REALIZZATO;2110629766;8
2013-11-12;REALIZZATO;2112028101;9
2013-11-12;REALIZZATO;2112028104;10
2013-11-12;REALIZZATO;2112028112;1
2013-11-12;REALIZZATO;2112028124;2
2013-11-12;REALIZZATO;2112028137;3
2013-11-12;REALIZZATO;2112261265;4
2013-11-12;REALIZZATO;2114172900;5
2013-11-12;REALIZZATO;2115503772;6
2013-11-13;REALIZZATO;2115691475;7
2013-11-13;REALIZZATO;2115691478;8
2013-11-13;REALIZZATO;2116455395;9
2013-11-15;REALIZZATO;2118509643;10
2013-11-15;REALIZZATO;2118548103;1
2013-11-15;REALIZZATO;2118893889;2
2013-11-15;REALIZZATO;2118893894;3
2013-11-15;REALIZZATO;2118958996;4
2013-11-15;REALIZZATO;2118959013;5
2013-11-15;REALIZZATO;2119039914;6
2013-11-15;REALIZZATO;2119048371;7
2013-11-15;REALIZZATO;2119059029;8
2013-11-15;REALIZZATO;2119068244;9
2013-11-15;REALIZZATO;2119249530;10
2013-11-15;REALIZZATO;2120535223;1
2013-11-15;REALIZZATO;2120535225;2
2013-11-15;REALIZZATO;2120568627;3
2013-11-15;REALIZZATO;2120580849;4
2013-11-18;REALIZZATO;2120591809;5
2013-11-18;REALIZZATO;2121547206;6
2013-11-18;REALIZZATO;2121644430;7
2013-11-18;REALIZZATO;2121647053;8
2013-11-18;REALIZZATO;2121650026;9
2013-11-20;REALIZZATO;2121651606;10
2013-11-20;REALIZZATO;2121652814;1
2013-11-27;REALIZZATO;2121653524;2
2013-11-27;REALIZZATO;2121655240;3
2013-11-27;REALIZZATO;2121656318;4
2013-11-27;REALIZZATO;2121663607;5
2013-11-27;REALIZZATO;2121663608;6
2013-11-27;REALIZZATO;2121663609;7
2013-11-28;REALIZZATO;2121663611;8
2013-11-28;REALIZZATO;2121663613;9
2013-11-28;REALIZZATO;2121663614;10
2013-11-28;REALIZZATO;2121663615;1
2013-11-28;REALIZZATO;2121663616;2
2013-11-28;REALIZZATO;2121663617;3
2013-11-28;REALIZZATO;2121663618;4
2013-11-28;REALIZZATO;2121663619;5
2013-12-02;REALIZZATO;2121663620;6
2013-12-02;REALIZZATO;2121663621;7
2013-12-02;REALIZZATO;2121663622;8
2013-12-02;REALIZZATO;2121663623;9
2013-12-03;REALIZZATO;2121663624;10
2013-12-03;REALIZZATO;2121663625;1
2013-12-03;REALIZZATO;2121663626;2
2013-12-03;REALIZZATO;2121663627;3
2013-12-03;REALIZZATO;2121663628;4
2013-12-03;REALIZZATO;2121663629;5
2013-12-03;REALIZZATO;2121667117;6
2013-12-03;REALIZZATO;2122341716;7
2013-12-03;REALIZZATO;2122861255;8
2013-12-03;REALIZZATO;2122861421;9
2013-12-03;REALIZZATO;2123009349;10
2013-12-03;REALIZZATO;2123195781;1
2013-12-03;REALIZZATO;2123195782;2
2013-12-03;REALIZZATO;2123195784;3
2013-12-03;REALIZZATO;2123195785;4
2013-12-03;REALIZZATO;2123195786;5
2013-12-03;REALIZZATO;2123868375;6
2013-12-03;REALIZZATO;2126517295;7
2013-12-03;REALIZZATO;2126687649;8
2013-12-03;REALIZZATO;2126725990;9
2013-12-10;REALIZZATO;2126725994;10
2013-12-10;REALIZZATO;2126725999;1
2013-12-10;REALIZZATO;2126763488;2
2013-12-10;REALIZZATO;2126782970;3
2013-12-10;REALIZZATO;2126829369;4
2013-12-10;REALIZZATO;2130391903;5
2013-12-10;REALIZZATO;2130391906;6
2013-12-10;REALIZZATO;2131205897;7
2013-12-18;DA REALIZZARE;2131206206;8
2013-12-18;DA REALIZZARE;2131214019;9
2013-12-18;DA REALIZZARE;2131240791;10
2013-12-18;DA REALIZZARE;2131328232;1
2013-12-18;DA REALIZZARE;2131328314;2
2013-12-18;DA REALIZZARE;2132962510;3
2013-12-18;DA REALIZZARE;2133491607;4
2013-12-18;DA REALIZZARE;2133491612;5
2013-12-18;DA REALIZZARE;2133491615;6
2013-12-18;DA REALIZZARE;2133491620;7
2013-12-18;DA REALIZZARE;2133530581;8
2013-12-18;DA REALIZZARE;2133962610;9
2013-12-23;REALIZZATO;2134620486;10
2013-12-23;REALIZZATO;2136053282;1
2013-12-23;REALIZZATO;2139867097;2
2013-12-23;REALIZZATO;2139867102;3
2013-12-23;REALIZZATO;2139867122;4
2013-12-23;REALIZZATO;2139867135;5
2013-12-23;REALIZZATO;2140563324;6
2013-12-23;REALIZZATO;2141295416;7
2013-12-23;REALIZZATO;2141295422;8
2013-12-23;REALIZZATO;2141295423;9
2013-12-23;REALIZZATO;2141295428;10
2013-12-23;REALIZZATO;2141354333;1
2013-12-24;REALIZZATO;2141409433;2
2013-12-24;REALIZZATO;2141868572;3
2013-12-24;REALIZZATO;2146643339;4
2013-12-24;REALIZZATO;2147695969;5
2013-12-24;REALIZZATO;2147695972;6
2013-12-24;REALIZZATO;2147695975;7
2013-12-24;REALIZZATO;2148724369;8
2013-12-24;REALIZZATO;2148753433;9
2013-12-24;REALIZZATO;2152588713;10
2013-12-24;REALIZZATO;2153006498;1
2013-12-24;REALIZZATO;2153016111;2
2013-12-24;REALIZZATO;2153398178;3
2013-12-24;REALIZZATO;2155759758;4
2013-12-24;REALIZZATO;2155792127;5
2013-12-24;REALIZZATO;2155792128;6
2013-12-24;REALIZZATO;2155792129;7
2013-12-24;REALIZZATO;2155792130;8
2013-12-24;REALIZZATO;2155792131;9
2013-12-27;REALIZZATO;2155792132;10
2013-12-27;REALIZZATO;2155792133;1
2013-12-27;REALIZZATO;2155792134;2
2013-12-27;REALIZZATO;2155792135;3
2013-12-27;REALIZZATO;2155792136;4
2013-12-27;REALIZZATO;2155792137;5
2013-12-27;REALIZZATO;2155792138;6
2014-01-02;REALIZZATO;2155792139;7
2014-01-02;REALIZZATO;2155792140;8
2014-01-02;REALIZZATO;2155792141;9
2014-01-02;REALIZZATO;2155792142;10
2014-01-02;REALIZZATO;2155792143;1
2014-01-02;REALIZZATO;2155792144;2
2014-01-08;REALIZZATO;2155792145;3
2014-01-08;REALIZZATO;2155792146;4
2014-01-09;REALIZZATO;2155792147;5
2014-01-09;REALIZZATO;2155792148;6
2014-01-09;REALIZZATO;2155792149;7
2014-01-09;REALIZZATO;2155792150;8
2014-01-09;REALIZZATO;2155792151;9
2014-01-09;REALIZZATO;2155792152;10
2014-01-09;REALIZZATO;2155792153;1
2014-01-09;REALIZZATO;2155792154;2
2014-01-09;REALIZZATO;2155792155;3
2014-01-09;REALIZZATO;2155792156;4
2014-01-09;REALIZZATO;2155792157;5
2014-01-09;REALIZZATO;2155792158;6
2014-01-09;REALIZZATO;2155792159;7
2014-01-09;REALIZZATO;2155792160;8
2014-01-09;REALIZZATO;2155792161;9
2014-01-09;REALIZZATO;2155792162;10
2014-01-09;REALIZZATO;2155792163;1
2014-01-09;REALIZZATO;2155792164;2
2014-01-13;REALIZZATO;2155792165;3
2014-01-13;REALIZZATO;2155792166;4
2014-01-13;REALIZZATO;2155792170;5
2014-01-13;REALIZZATO;2155792176;6
2014-01-13;REALIZZATO;2155792287;7
2014-01-13;REALIZZATO;2155792364;8
2014-01-13;REALIZZATO;2155792387;9
2014-01-13;REALIZZATO;2155792431;10
2014-01-13;REALIZZATO;2155792432;1
2014-01-13;REALIZZATO;2155792433;2
2014-01-13;REALIZZATO;2155792434;3
2014-01-13;REALIZZATO;2155792435;4
2014-01-13;REALIZZATO;2155792436;5
2014-01-13;REALIZZATO;2155792437;6
2014-01-13;REALIZZATO;2155792438;7
2014-01-13;REALIZZATO;2157545632;8
2014-01-13;REALIZZATO;2157611315;9
2014-01-13;REALIZZATO;2159012354;10
2014-01-13;REALIZZATO;2159031565;1
2014-01-13;REALIZZATO;2159031568;2
2014-01-13;REALIZZATO;2159127822;3
2014-01-13;REALIZZATO;2163132817;4
2014-01-13;REALIZZATO;2163132818;5
2014-01-13;REALIZZATO;2163132826;6
2014-01-13;REALIZZATO;2163132827;7
2014-01-13;REALIZZATO;2163132834;8
2014-01-13;REALIZZATO;2163132835;9
2014-01-13;REALIZZATO;2163132873;10
2014-01-13;REALIZZATO;2163132880;1
2014-01-13;REALIZZATO;2163132890;2
2014-01-13;REALIZZATO;2163132898;3
2014-01-13;REALIZZATO;2163962119;4
2014-01-13;REALIZZATO;2165213510;5
2014-01-13;REALIZZATO;2165548064;6
2014-01-13;REALIZZATO;2170798525;7
2014-01-13;REALIZZATO;2170843289;8
2014-01-13;REALIZZATO;2170843332;9
2014-01-13;REALIZZATO;2170864460;10
2014-01-13;REALIZZATO;2175790292;1
2014-01-13;REALIZZATO;2176995735;2
2014-01-13;REALIZZATO;2181976697;3
2014-01-13;REALIZZATO;2184096268;4
2014-01-13;REALIZZATO;2184367252;5
2014-01-13;REALIZZATO;2185894837;6
2014-01-13;REALIZZATO;2189657015;7
2014-01-13;REALIZZATO;2189978003;8
2014-01-13;REALIZZATO;2192666404;9
2014-01-13;REALIZZATO;2194785052;10
2014-01-14;REALIZZATO;2194847775;1
2014-01-14;REALIZZATO;2195650513;2
2014-01-14;REALIZZATO;2196091484;3
2014-01-14;REALIZZATO;2196482339;4
2014-01-14;REALIZZATO;2197502501;5
2014-01-14;REALIZZATO;2201407909;6
2014-01-14;REALIZZATO;2201413657;7
2014-01-14;REALIZZATO;2203057658;8
2014-01-14;REALIZZATO;2204291187;9
2014-01-14;REALIZZATO;2204781401;10
2014-01-14;REALIZZATO;2204781405;1
2014-01-14;REALIZZATO;2205420978;2
2014-01-14;REALIZZATO;2206806040;3
2014-01-14;REALIZZATO;2206806043;4
2014-01-14;REALIZZATO;2208091141;5
2014-01-14;REALIZZATO;2209019262;6
2014-01-14;REALIZZATO;2213293369;7
2014-01-14;REALIZZATO;2213632510;8
2014-01-14;REALIZZATO;2213713962;9
2014-01-14;REALIZZATO;2214893977;10
2014-01-14;REALIZZATO;2215380288;1
2014-01-14;REALIZZATO;2216171730;2
2014-01-14;REALIZZATO;2218180474;3
2014-01-14;REALIZZATO;2218951782;4
2014-01-21;REALIZZATO;2218951789;5
2014-01-21;REALIZZATO;2223224009;6
2014-01-24;REALIZZATO;2234329875;7
2014-01-24;REALIZZATO;2234733700;8
2014-01-24;REALIZZATO;2234733703;9
2014-01-24;REALIZZATO;2234738760;10
2014-01-24;REALIZZATO;2234738761;1
2014-01-24;REALIZZATO;2235200736;2
2014-01-24;REALIZZATO;2241554117;3
2014-01-24;REALIZZATO;2241554119;4
2014-01-24;REALIZZATO;2241554124;5
2014-01-24;REALIZZATO;2242500473;6
2014-01-24;REALIZZATO;2242511266;7
2014-01-24;REALIZZATO;2245206732;8
2014-01-27;REALIZZATO;2245298468;9
2014-01-27;REALIZZATO;2249051750;10
2014-01-27;REALIZZATO;2249051776;1
2014-01-27;REALIZZATO;2251079186;2
2014-01-27;REALIZZATO;2251079209;3
2014-01-27;REALIZZATO;2251079214;4
2014-01-27;REALIZZATO;2251079232;5
2014-01-27;REALIZZATO;2254489061;6
2014-01-27;REALIZZATO;2255367939;7
2014-01-27;REALIZZATO;2257996817;8
2014-01-27;REALIZZATO;2258530992;9
2014-01-27;REALIZZATO;2258961765;10
2014-01-27;REALIZZATO;2260080813;1
2014-01-27;REALIZZATO;2264332574;2
2014-01-27;REALIZZATO;2266793015;3
2014-01-27;REALIZZATO;2269264817;4
2014-01-27;REALIZZATO;2271669483;5
2014-01-27;REALIZZATO;2271669541;6
2014-01-28;REALIZZATO;2271669542;7
2014-01-28;REALIZZATO;2271669543;8
2014-01-28;REALIZZATO;2272874793;9
2014-01-28;REALIZZATO;2273022894;10
2014-01-28;REALIZZATO;2273022895;1
2014-01-28;REALIZZATO;2273022896;2
2014-01-28;REALIZZATO;2273124675;3
2014-01-28;REALIZZATO;2273513568;4
2014-01-28;REALIZZATO;2275105028;5
2014-01-30;REALIZZATO;2275313284;6
2014-01-30;REALIZZATO;2279350003;7
2014-01-30;REALIZZATO;2279359489;8
2014-01-30;REALIZZATO;2279388613;9
2014-01-30;REALIZZATO;2280642232;10
2014-01-30;REALIZZATO;2280642233;1
2014-01-30;REALIZZATO;2280642235;2
2014-01-30;REALIZZATO;2280642236;3
2014-01-30;REALIZZATO;2280642237;4
2014-01-30;REALIZZATO;2280642238;5
2014-01-30;REALIZZATO;2284850984;6
2014-01-30;REALIZZATO;2284851042;7
2014-02-03;REALIZZATO;2286170191;8
2014-02-03;REALIZZATO;2288886250;9
2014-02-03;REALIZZATO;2289768210;10
2014-02-03;REALIZZATO;2290525182;1
2014-02-03;REALIZZATO;2290548485;2
2014-02-03;REALIZZATO;2290554238;3
2014-02-03;REALIZZATO;2291355134;4
2014-02-03;REALIZZATO;2291478432;5
2014-02-03;REALIZZATO;2292546794;6
2014-02-03;REALIZZATO;2293358508;7
2014-02-03;REALIZZATO;2293379174;8
2014-02-03;REALIZZATO;2293762266;9
2014-02-04;REALIZZATO;2293894260;10
2014-02-04;REALIZZATO;2293894343;1
2014-02-04;REALIZZATO;2293894356;2
2014-02-04;REALIZZATO;2293894368;3
2014-02-04;REALIZZATO;2295670749;4
2014-02-04;REALIZZATO;2296264644;5
2014-02-04;REALIZZATO;2297525346;6
2014-02-04;REALIZZATO;2297876798;7
2014-02-04;REALIZZATO;2298825553;8
2014-02-04;REALIZZATO;2299274350;9
2014-02-04;REALIZZATO;2299274351;10
2014-02-04;REALIZZATO;2301697241;1
2014-02-04;REALIZZATO;2301775116;2
2014-02-04;REALIZZATO;2306313115;3
2014-02-04;REALIZZATO;2306414445;4
2014-02-04;REALIZZATO;2306720865;5
2014-02-04;REALIZZATO;2308316606;6
2014-02-04;REALIZZATO;2310763331;7
2014-02-04;REALIZZATO;2310912192;8
2014-02-04;REALIZZATO;2311045369;9
2014-02-04;REALIZZATO;2311631052;10
2014-02-04;REALIZZATO;2312665434;1
2014-02-04;REALIZZATO;2313057157;2
2014-02-04;REALIZZATO;2313057158;3
2014-02-04;REALIZZATO;2313697293;4
2014-02-04;REALIZZATO;2313697298;5
2014-02-04;REALIZZATO;2313697299;6
2014-02-04;REALIZZATO;2313697300;7
2014-02-04;REALIZZATO;2313697301;8
2014-02-04;REALIZZATO;2313697302;9
2014-02-05;REALIZZATO;2313697303;10
2014-02-05;REALIZZATO;2313697304;1
2014-02-05;REALIZZATO;2313697305;2
2014-02-05;REALIZZATO;2314098145;3
2014-02-05;REALIZZATO;2315673198;4
2014-02-05;REALIZZATO;2316429768;5
2014-02-06;REALIZZATO;2317423134;6
2014-02-06;REALIZZATO;2320629568;7
2014-02-06;REALIZZATO;2323029215;8
2014-02-06;REALIZZATO;2323490702;9
2014-02-06;REALIZZATO;2323564239;10
2014-02-06;REALIZZATO;2323671800;1
2014-02-06;REALIZZATO;2325843712;2
2014-02-06;REALIZZATO;2328513715;3
2014-02-06;REALIZZATO;2329199726;4
2014-02-06;REALIZZATO;2329430502;5
2014-02-06;REALIZZATO;2329434463;6
2014-02-06;REALIZZATO;2331234162;7
2014-02-06;REALIZZATO;2331579285;8
2014-02-06;REALIZZATO;2331641624;9
2014-02-10;REALIZZATO;2331645652;10
2014-02-10;REALIZZATO;2332208199;1
2014-02-10;REALIZZATO;2333420761;2
2014-02-20;REALIZZATO;2333420774;3
2014-02-20;REALIZZATO;2333492900;4
2014-02-20;REALIZZATO;2335389359;5
2014-02-20;REALIZZATO;2335404231;6
2014-02-20;REALIZZATO;2337953443;7
2014-02-20;REALIZZATO;2338001723;8
2014-02-20;REALIZZATO;2338258687;9
2014-02-20;REALIZZATO;2344425833;10
2014-02-20;REALIZZATO;2346715505;1
2014-02-20;REALIZZATO;2349560356;2
2014-02-20;REALIZZATO;2351564323;3
2014-02-20;REALIZZATO;2352399174;4
2014-02-20;REALIZZATO;2354570325;5
2014-02-20;REALIZZATO;2354576357;6
2014-02-20;REALIZZATO;2354594109;7
2014-02-20;REALIZZATO;2354597474;8
2014-02-20;REALIZZATO;2354643963;9
2014-02-20;REALIZZATO;2354675382;10
2014-02-20;REALIZZATO;2354677080;1
2014-02-20;REALIZZATO;2354702951;2
2014-02-21;REALIZZATO;2354809396;3
2014-02-21;REALIZZATO;2356405982;4
2014-02-21;REALIZZATO;2359422022;5
2014-02-21;REALIZZATO;2361729818;6
2014-02-21;REALIZZATO;2368301814;7
2014-02-21;REALIZZATO;2368981912;8
2014-02-21;REALIZZATO;2370769113;9
2014-02-21;REALIZZATO;2370781439;10
2014-02-21;REALIZZATO;2370893570;1
2014-02-21;REALIZZATO;2370918855;2
2014-02-21;REALIZZATO;2370990504;3
2014-02-21;REALIZZATO;2371036884;4
2014-02-21;REALIZZATO;2371040871;5
2014-02-21;REALIZZATO;2373880721;6
2014-02-21;REALIZZATO;2374187393;7
2014-02-24;REALIZZATO;2374361841;8
2014-02-24;REALIZZATO;2374361892;9
2014-02-24;REALIZZATO;2374740120;10
2014-02-24;REALIZZATO;2374871006;1
2014-02-24;REALIZZATO;2375088115;2
2014-02-24;REALIZZATO;2376076572;3
2014-02-24;REALIZZATO;2376537087;4
2014-02-24;REALIZZATO;2376582486;5
2014-02-24;REALIZZATO;2376582490;6
2014-02-24;REALIZZATO;2376582493;7
2014-02-24;REALIZZATO;2376582495;8
2014-02-24;REALIZZATO;2377099418;9
2014-02-24;REALIZZATO;2377498249;10
2014-02-24;REALIZZATO;2377498293;1
2014-02-24;REALIZZATO;2377498313;2
2014-02-24;REALIZZATO;2378868143;3
2014-02-24;REALIZZATO;2378980538;4
2014-02-24;REALIZZATO;2380351722;5
2014-02-24;REALIZZATO;2381864865;6
2014-02-24;REALIZZATO;2382071297;7
2014-02-24;REALIZZATO;2382750137;8
2014-02-24;REALIZZATO;2383710159;9
2014-02-24;REALIZZATO;2383877828;10
2014-02-24;REALIZZATO;2383880761;1
2014-02-26;REALIZZATO;2384571997;2
2014-02-26;REALIZZATO;2384571998;3
2014-02-26;REALIZZATO;2385882159;4
2014-02-26;REALIZZATO;2386979122;5
2014-02-26;REALIZZATO;2387996889;6
2014-02-26;REALIZZATO;2390160525;7
2014-02-26;REALIZZATO;2390451876;8
2014-02-26;REALIZZATO;2391631184;9
2014-02-26;REALIZZATO;2392497071;10
2014-02-26;REALIZZATO;2396630508;1
2014-02-26;REALIZZATO;2396630532;2
2014-02-26;REALIZZATO;2400055808;3
2014-02-26;REALIZZATO;2400423214;4
2014-02-26;REALIZZATO;2400456687;5
2014-02-26;REALIZZATO;2400503550;6
2014-02-26;REALIZZATO;2401567084;7
2014-02-26;REALIZZATO;2401576219;8
2016-06-17;REALIZZATO;2401890315;9
2016-06-17;REALIZZATO;2401890316;10
2016-06-17;REALIZZATO;2401890317;1
2016-06-17;REALIZZATO;2401890318;2
2016-06-17;REALIZZATO;2404884894;3
2016-06-17;REALIZZATO;2406285177;4
2016-06-17;REALIZZATO;2406285195;5
2016-06-17;REALIZZATO;2406285204;6
2016-06-17;REALIZZATO;2406440008;7
2016-06-17;REALIZZATO;2407245669;8
2016-06-17;REALIZZATO;2408599863;9
2016-06-17;REALIZZATO;2409325608;10
2016-06-17;REALIZZATO;2411275737;1
2016-06-17;REALIZZATO;2411287233;2
2016-06-30;REALIZZATO;2411530610;3
2016-06-30;REALIZZATO;2411533434;4
2016-06-30;REALIZZATO;2412410413;5
2016-06-30;REALIZZATO;2412751960;6
2016-06-30;REALIZZATO;2412752548;7
2016-06-30;REALIZZATO;2412752549;8
2016-06-30;REALIZZATO;2413458047;9
2016-06-30;REALIZZATO;2413469011;10
2016-06-30;REALIZZATO;2417789572;1
2016-06-30;REALIZZATO;2419623864;2
2016-06-30;REALIZZATO;2419991226;3
2016-06-30;REALIZZATO;2419991227;4
2016-06-30;REALIZZATO;2420766677;5
2016-06-30;REALIZZATO;2421920651;6
2016-06-30;REALIZZATO;2422014270;7
2016-06-30;REALIZZATO;2422057367;8
2016-06-30;REALIZZATO;2422473192;9
2016-06-30;REALIZZATO;2422567961;10
2016-07-13;REALIZZATO;2422675382;1
2016-07-13;REALIZZATO;2423077788;2
2016-07-13;REALIZZATO;2424242990;3
2016-07-13;REALIZZATO;2426914345;4
2016-07-13;REALIZZATO;2426914360;5
2016-07-13;REALIZZATO;2426914364;6
2016-07-13;REALIZZATO;2427055622;7
2005-07-26;REALIZZATO;2427885334;8
2005-07-26;REALIZZATO;2427885339;9
2005-07-26;REALIZZATO;2427885394;10
2005-07-26;REALIZZATO;2427885410;1
2005-07-26;REALIZZATO;2427885508;2
2005-07-26;REALIZZATO;2427885514;3
2005-07-26;REALIZZATO;2427885544;4
2005-07-26;REALIZZATO;2427885559;5
2005-07-26;REALIZZATO;2428689893;6
2005-08-25;REALIZZATO;2428697391;7
2005-08-25;REALIZZATO;2428954718;8
2005-08-25;REALIZZATO;2428954718;9
2005-08-25;REALIZZATO;2430212709;10
2005-08-25;REALIZZATO;2430212718;1
2005-08-25;DA REALIZZARE;2430751142;2
2005-09-26;DA REALIZZARE;2430751207;3
2005-09-26;DA REALIZZARE;2430751279;4
2005-09-26;DA REALIZZARE;2430751316;5
2005-09-26;DA REALIZZARE;2430845406;6
2005-09-26;REALIZZATO;2431355270;7
2005-09-26;REALIZZATO;2432399781;8
2005-12-05;REALIZZATO;2432803783;9
2005-12-05;REALIZZATO;2432841652;10
2005-12-05;REALIZZATO;2433713789;1
2005-12-05;REALIZZATO;2433713790;2
2005-12-05;REALIZZATO;2433972417;3
2006-04-20;REALIZZATO;2440377188;4
2006-04-20;REALIZZATO;2441601351;5
2006-04-20;REALIZZATO;2441621977;6
2006-04-20;REALIZZATO;2441622409;7
2006-04-20;REALIZZATO;2443516320;8
2006-04-20;REALIZZATO;2444594588;9
2006-06-14;REALIZZATO;2445138542;10
2006-06-14;REALIZZATO;2446121067;1
2006-06-14;REALIZZATO;2452642936;2
2006-06-14;REALIZZATO;2452642955;3
2006-09-08;REALIZZATO;2452642956;4
2006-09-08;REALIZZATO;2452642957;5
2006-09-08;REALIZZATO;2452642958;6
2007-03-28;REALIZZATO;2452835572;7
2007-03-28;REALIZZATO;2453549960;8
2007-03-28;REALIZZATO;2454193804;9
2007-03-28;REALIZZATO;2456016002;10
2007-03-28;REALIZZATO;2456199238;1
2007-03-28;REALIZZATO;2456491955;2
2007-06-07;REALIZZATO;2456734429;3
2007-06-07;REALIZZATO;2457153291;4
2007-06-07;REALIZZATO;2460122757;5
2007-06-07;REALIZZATO;2460568833;6
2007-06-07;REALIZZATO;2460569432;7
2007-06-07;REALIZZATO;2461453342;8
2008-01-29;REALIZZATO;2461620950;9
2008-01-29;REALIZZATO;2461661942;10
2008-01-29;REALIZZATO;2461841370;1
2008-02-28;REALIZZATO;2461992896;2
2008-02-28;REALIZZATO;2461992905;3
2008-02-28;REALIZZATO;2461992906;4
2008-02-28;REALIZZATO;2461992910;5
2008-02-28;REALIZZATO;2462136053;6
2008-02-28;REALIZZATO;2462749386;7
2008-03-17;REALIZZATO;2462749387;8
2008-03-17;REALIZZATO;2462749421;9
2008-03-17;REALIZZATO;2462749447;10
2008-03-17;REALIZZATO;2463081578;1
2008-03-17;REALIZZATO;2463282334;2
2008-03-17;REALIZZATO;2463410204;3
2008-03-31;REALIZZATO;2463410205;4
2008-03-31;REALIZZATO;2463410223;5
2008-03-31;REALIZZATO;2463410229;6
2008-03-31;REALIZZATO;2464692564;7
2008-03-31;REALIZZATO;2465363193;8
2008-03-31;REALIZZATO;2465942536;9
2008-09-01;REALIZZATO;2466086208;10
2008-09-01;REALIZZATO;2468092973;1
2008-09-01;REALIZZATO;2468479412;2
2008-09-01;REALIZZATO;2469382025;3
2008-09-01;REALIZZATO;2469703347;4
2008-09-01;REALIZZATO;2469713893;5
2008-09-17;REALIZZATO;2469713896;6
2008-09-17;REALIZZATO;2471588314;7
2008-09-17;REALIZZATO;2471588320;8
2008-10-10;REALIZZATO;2472305216;9
2008-10-10;REALIZZATO;2473297394;10
2008-10-10;REALIZZATO;2473341800;1
2008-10-10;REALIZZATO;2474317676;2
2008-11-04;REALIZZATO;2475099735;3
2008-11-04;REALIZZATO;2475100498;4
2008-11-04;REALIZZATO;2475100510;5
2008-11-04;REALIZZATO;2475100517;6
2008-11-04;REALIZZATO;2475100527;7
2008-11-04;REALIZZATO;2475100534;8
2008-11-05;REALIZZATO;2475317387;9
2008-11-05;REALIZZATO;2476394428;10
2008-11-05;REALIZZATO;2477023377;1
2008-11-05;REALIZZATO;2478207929;2
2008-11-05;REALIZZATO;2478841104;3
2008-11-05;REALIZZATO;2478841113;4
2008-11-21;REALIZZATO;2478940307;5
2008-11-21;REALIZZATO;2480062914;6
2008-11-21;REALIZZATO;2480062917;7
2008-11-21;REALIZZATO;2480062925;8
2008-11-21;REALIZZATO;2481130577;9
2008-11-21;REALIZZATO;2481957948;10
2008-12-22;REALIZZATO;2483369811;1
2008-12-22;REALIZZATO;2484335825;2
2008-12-22;REALIZZATO;2485368491;3
2008-12-22;REALIZZATO;2485368494;4
2008-12-22;REALIZZATO;2485415546;5
2008-12-22;REALIZZATO;2485415549;6
2009-01-30;REALIZZATO;2485421139;7
2009-01-30;REALIZZATO;2485778248;8
2009-01-30;REALIZZATO;2488469296;9
2009-04-21;REALIZZATO;2488469304;10
2009-04-21;REALIZZATO;2489524896;1
2009-04-21;REALIZZATO;2490212412;2
2009-04-21;REALIZZATO;2490212413;3
2009-04-21;REALIZZATO;2490212414;4
2009-04-21;REALIZZATO;2490212415;5
2009-05-29;REALIZZATO;2494368583;6
2009-05-29;REALIZZATO;2494368591;7
2009-05-29;REALIZZATO;2494368593;8
2009-05-29;REALIZZATO;2495055713;9
2009-05-29;REALIZZATO;2495055771;10
2009-05-29;REALIZZATO;2495055824;1
2009-07-08;REALIZZATO;2496306540;2
2009-07-08;REALIZZATO;2496797236;3
2009-07-08;REALIZZATO;2496797237;4
2009-07-08;REALIZZATO;2496797238;5
2009-07-09;REALIZZATO;2498738276;6
2009-07-09;REALIZZATO;2498738314;7
2009-07-21;REALIZZATO;2498738343;8
2009-07-21;REALIZZATO;2500127611;9
2009-07-21;REALIZZATO;2500420592;10
2009-07-21;REALIZZATO;2503255429;1
2009-10-30;REALIZZATO;2507744528;2
2009-10-30;REALIZZATO;2510118398;3
2009-10-30;REALIZZATO;2510860911;4
2009-10-30;DA REALIZZARE;2511044467;5
2009-10-30;DA REALIZZARE;2514137045;6
2009-10-30;DA REALIZZARE;2515271493;7
2009-10-30;DA REALIZZARE;2516458527;8
2009-10-30;DA REALIZZARE;2517508377;9
2009-10-30;DA REALIZZARE;2517508389;10
2009-10-30;DA REALIZZARE;2517567470;1
2009-11-25;DA REALIZZARE;2517589031;2
2009-11-25;DA REALIZZARE;2517724314;3
2009-12-17;DA REALIZZARE;2520484692;4
2009-12-17;DA REALIZZARE;2522096574;5
2009-12-17;DA REALIZZARE;2522330739;6
2009-12-17;DA REALIZZARE;2522339908;7
2009-12-17;DA REALIZZARE;2522339924;8
2009-12-17;DA REALIZZARE;2522339930;9
2009-12-23;DA REALIZZARE;2522339935;10
2009-12-23;DA REALIZZARE;2522339940;1
2009-12-23;DA REALIZZARE;2522339945;2
2009-12-23;DA REALIZZARE;2522961234;3
2010-05-10;DA REALIZZARE;2524446386;4
2010-05-10;DA REALIZZARE;2526370220;5
2010-05-10;DA REALIZZARE;2526370227;6
2010-05-10;DA REALIZZARE;2526370239;7
2010-05-10;DA REALIZZARE;2526370242;8
2010-05-10;DA REALIZZARE;2528046848;9
2010-06-08;DA REALIZZARE;2529947372;10
2010-06-08;DA REALIZZARE;2534869665;1
2010-06-08;DA REALIZZARE;2534869666;2
2010-06-08;DA REALIZZARE;2534869667;3
2010-06-08;DA REALIZZARE;2534869668;4
2010-06-08;DA REALIZZARE;2534869669;5
